id,name,movietitle,dialogues,budget,source
2,Lighting the Way Back,Harry Potter and the Deathly Hallows Part 1,How long you reckon she'll stay mad at me?,"$200,000,000 ",denum
51,Dumbledore's Will,Harry Potter and the Deathly Hallows Part 1,"The sword may present itself to any worthy Gryffindor, Miss Granger.  That does not make it that wizard's property.  And in any event the current whereabouts of the sword are unknown.","$200,000,000 ",denum
2,Kreacher's Tale,Harry Potter and the Deathly Hallows Part 1,Kreacher...,"$200,000,000 ",denum
2,The Yule Ball,Harry Potter and the Goblet of Fire,Yeah that is what I think.,"$150,000,000 ",denum
67,The Portkey,Harry Potter and the Goblet of Fire,After 3. One... Two...,"$150,000,000 ",denum
1,Finding the Diadem,Harry Potter and the Deathly Hallows Part 2,Thank you... -.. then running.,"$250,000,000 ",denum
2,The Burrow,Harry Potter and the Chamber of Secrets,"Oh, it","$100,000,000 ",denum
1,How It Feels,Harry Potter and the Half-Blood Prince,So who are you taking?,"$250,000,000 ",denum
2,Whomping Willow,Harry Potter and the Chamber of Secrets,It's not working! Ahhhh!,"$100,000,000 ",denum
13,The Egg's Clue,Harry Potter and the Goblet of Fire,Exactly. Presumably Potter is well prepared by now and could do with a good night's sleep. Go. Now! Longbottom!,"$150,000,000 ",denum
4,King's Cross,Harry Potter and the Deathly Hallows Part 2,Not.,"$250,000,000 ",denum
55,An Unexpected Challenge,Harry Potter and the Goblet of Fire,"Watch yourself on the stairs, it's a bit icey at the top.","$150,000,000 ",denum
75,Blow For Blow,Harry Potter and the Deathly Hallows Part 2,"Yes, sir.","$250,000,000 ",denum
35,Flight of the Fat Lady,Harry Potter and the Prisoner of Azkaban,"I've searched the Astronomy Tower and the Owlery, sir. But there's nothing there.","$130,000,000 ",denum
1,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Oh come on...,"$250,000,000 ",denum
1,Harry and Ron Transformed,Harry Potter and the Chamber of Secrets,But then you must have some idea who's behind it all.,"$100,000,000 ",denum
63,Declare Yourself,Harry Potter and the Deathly Hallows Part 2,"Come, Draco.","$250,000,000 ",denum
1,Mudbloods and Murmurs,Harry Potter and the Chamber of Secrets,Ah! Oh Okay.,"$100,000,000 ",denum
1,Cursed Necklace,Harry Potter and the Half-Blood Prince,I think I'll be going to sleep now.,"$250,000,000 ",denum
3,The Seven Potters,Harry Potter and the Deathly Hallows Part 1,I told you he'd take it well.,"$200,000,000 ",denum
33,The First Task,Harry Potter and the Goblet of Fire,The swedish short-snout. Which leaves...,"$150,000,000 ",denum
8,Horace Slughorn,Harry Potter and the Half-Blood Prince,"Ah yes.  Regulus Black.  You no doubt know of his older brother Sirius.  Died a few weeks ago.  I taught the whole Black family except Sirius.  Shame.  Talented boy.  I got Regulus when he came along, of course, but I'd have liked the set.","$250,000,000 ",denum
2,The Second Task,Harry Potter and the Goblet of Fire,Blimey even when you go wrong it turns out right.,"$150,000,000 ",denum
1,Hermione's Secret,Harry Potter and the Prisoner of Azkaban,You mean they're gonna kill him?,"$130,000,000 ",denum
3,Out of the Fire,Harry Potter and the Order of the Phoenix,How do you know?,"$150,000,000 ",denum
3,Exit the Dragon,Harry Potter and the Deathly Hallows Part 2,Relashio!,"$250,000,000 ",denum
20,Hiding the Book,Harry Potter and the Half-Blood Prince,"That can stay hidden up here too, if you like.","$250,000,000 ",denum
24,Horcruxes,Harry Potter and the Half-Blood Prince,"Yes, I thought it might be something like that.  But I don't understand how that works, sir.","$250,000,000 ",denum
1,Writing on the Wall,Harry Potter and the Chamber of Secrets,"It's not true sir, I swear. I never touched Mrs. Norris.","$100,000,000 ",denum
2,The Yule Ball,Harry Potter and the Goblet of Fire,I smell like my great aunt Tessie. Murder me Harry.,"$150,000,000 ",denum
1,The Seven Potters,Harry Potter and the Deathly Hallows Part 1,Time for the teary farewell.,"$200,000,000 ",denum
3,Through the Trapdoor,Harry Potter and the Philosopher's Stone,"Neville, I'm really, really sorry about this... Petrificus Totalus.","$125,000,000 ",denum
20,What Could Be Safer?,Harry Potter and the Half-Blood Prince,"Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house.","$250,000,000 ",denum
1,Unquiet Escape,Harry Potter and the Order of the Phoenix,It's got to be.,"$150,000,000 ",denum
14,Out of the Fire,Harry Potter and the Order of the Phoenix,"George, I think we've outgrown full- time education. Wouldn't you agree?","$150,000,000 ",denum
2,Sword of Gryffindor,Harry Potter and the Deathly Hallows Part 1,No.  I can't --,"$200,000,000 ",denum
31,The Vanishing Glass,Harry Potter and the Philosopher's Stone,I don't care how big they are!,"$125,000,000 ",denum
6,Veritaserum,Harry Potter and the Goblet of Fire,Polyjuice potion.,"$150,000,000 ",denum
12,Dueling Club,Harry Potter and the Chamber of Secrets,Everte statium!,"$100,000,000 ",denum
2,Norbert,Harry Potter and the Philosopher's Stone,"It's crazy. And worse, Malfoy knows.","$125,000,000 ",denum
1,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,Don't worry. My dad will come. He'll conjure the Patronus. Any minute now! Right there! You'll see!,"$130,000,000 ",denum
1,Malfoy Manor,Harry Potter and the Deathly Hallows Part 1,Luna?,"$200,000,000 ",denum
1,Dobby Has No Master,Harry Potter and the Deathly Hallows Part 1,You can Apparate in and out of this room? Could you take us with you?,"$200,000,000 ",denum
7,Missing,Harry Potter and the Chamber of Secrets,"All students are to return to their house dormitories at once. All teachers to the second floor corridor, immediately.","$100,000,000 ",denum
2,Through the Trapdoor,Harry Potter and the Philosopher's Stone,"It's for your own good, you know.","$125,000,000 ",denum
50,Rolanda Hooch,Human,NULL,NULL,character
44,"Flesh, Blood and Bone",Harry Potter and the Goblet of Fire,The dark lord shall rise again.,"$150,000,000 ",denum
15,Out of the Fire,Harry Potter and the Order of the Phoenix,"Well, now you're going to learn what happens to wrongdoers in my school.","$150,000,000 ",denum
12,Free Agents,Harry Potter and the Half-Blood Prince,Certainly... Professor.,"$250,000,000 ",denum
1,The Department of Mysteries,Harry Potter and the Order of the Phoenix,What?,"$150,000,000 ",denum
44,Peter Pettigrew,Harry Potter and the Prisoner of Azkaban,"Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!","$130,000,000 ",denum
2,An Unexpected Challenge,Harry Potter and the Goblet of Fire,Now I'm really depressed.,"$150,000,000 ",denum
1,The Dementor,Harry Potter and the Prisoner of Azkaban,Yeah.,"$130,000,000 ",denum
1,Sirius Conversation,Harry Potter and the Goblet of Fire,"He wanted... me. I dunno why, but he was gonna use this man to get to me. I mean it was only a dream right?","$150,000,000 ",denum
3,The Dementor,Harry Potter and the Prisoner of Azkaban,"No one was screaming, Harry.","$130,000,000 ",denum
20,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Meaning?,"$250,000,000 ",denum
1,The Wedding,Harry Potter and the Deathly Hallows Part 1,Just curious.  I was... close to Professor Dumbledore.,"$200,000,000 ",denum
12,Rogue Bludger,Harry Potter and the Chamber of Secrets,"You'll never catch me, Potter!","$100,000,000 ",denum
8,Liquid Luck,Harry Potter and the Half-Blood Prince,"Hagrid.  I wouldn't want to be indelicate, but Acromantula venom is uncommonly rare and, well, if you wouldn't mind my extracting a vial or two -- purely for academic pursuits...","$250,000,000 ",denum
92,Tom,Human,NULL,NULL,character
1,Whomping Willow,Harry Potter and the Chamber of Secrets,Up! Up! Ron! Mind that tree!,"$100,000,000 ",denum
14,New Seeker,Harry Potter and the Philosopher's Stone,Brutal. But no one's died in years. Someone will vanish occasionally...,"$125,000,000 ",denum
1,Harry and Ron Transformed,Harry Potter and the Chamber of Secrets,It's his stomachache. Calm down.,"$100,000,000 ",denum
50,New Seeker,Harry Potter and the Philosopher's Stone,Mr. Longbottom.,"$125,000,000 ",denum
72,The Hearing,Harry Potter and the Order of the Phoenix,Anything else?,"$150,000,000 ",denum
1,Sirius Conversation,Harry Potter and the Goblet of Fire,Who says I was talking to anyone.,"$150,000,000 ",denum
2,Gringotts,Harry Potter and the Deathly Hallows Part 2,What do you mean?,"$250,000,000 ",denum
6,Dark Lord Ascending,Harry Potter and the Deathly Hallows Part 1,This is a false trail.  The Auror Office no longer plays any part in the protection of Harry Potter. Those closest to him believe we have infiltrated the Ministry.,"$200,000,000 ",denum
1,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Stay close.,"$150,000,000 ",denum
2,Spider Attack,Harry Potter and the Chamber of Secrets,Glad we're out of there! Ah- Aaaah!,"$100,000,000 ",denum
43,He's After You,Harry Potter and the Deathly Hallows Part 2,Walnut and dragon heartstring. Twelve and three quarter inches. Unyielding. This belongs to Bellatrix Lestrange.,"$250,000,000 ",denum
2,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,M-morning.,"$200,000,000 ",denum
38,The Hogwarts High Inquisitor,Harry Potter and the Order of the Phoenix,My dear boy! My poor boy! These dreams are evil portends!,"$150,000,000 ",denum
1,Diagon Alley,Harry Potter and the Philosopher's Stone,But you like a dragon?,"$125,000,000 ",denum
1,The Wedding,Harry Potter and the Deathly Hallows Part 1,"I never even knew he had a brother, sir.","$200,000,000 ",denum
1,"Preserve, Perfect and Prune",Harry Potter and the Order of the Phoenix,What did I do?,"$150,000,000 ",denum
1,Friends Become Foes,Harry Potter and the Prisoner of Azkaban,Expelliarmus!,"$130,000,000 ",denum
3,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,I thought I just saw... Never mind.,"$130,000,000 ",denum
2,Gringotts,Harry Potter and the Deathly Hallows Part 2,Blimey...,"$250,000,000 ",denum
14,The Marauder's Map,Harry Potter and the Prisoner of Azkaban,Every minute.,"$130,000,000 ",denum
92,Diagon Alley,Harry Potter and the Philosopher's Stone,Bless my soul. It's Harry Potter.,"$125,000,000 ",denum
3,Copping the Cup,Harry Potter and the Deathly Hallows Part 2,Harry! Behind you!,"$250,000,000 ",denum
1,Who's Harry Potter?,Harry Potter and the Half-Blood Prince,Hey.  I was wondering...,"$250,000,000 ",denum
3,R.A.B.,Harry Potter and the Half-Blood Prince,"Ron's okay with it, you know.  You and Ginny.  But if I were you, when he's around, I'd keep the snogging to a minimum.","$250,000,000 ",denum
8,Slug Club,Harry Potter and the Half-Blood Prince,"Ah, yes.  A most intriguing object.  The sands run in accordance to the quality of the conversation.  When it is stimulating, the sands run slow. When it is not...","$250,000,000 ",denum
6,Seeing the Impossible,Harry Potter and the Prisoner of Azkaban,"How extraordinarily like your father you are, Potter. He, too, was exceedingly arrogant, strutting about the castle.","$130,000,000 ",denum
3,Ron and Hermione,Harry Potter and the Philosopher's Stone,Has anyone seen a toad? A boy named Neville's lost one.,"$125,000,000 ",denum
2,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,Yes.,"$200,000,000 ",denum
8,Liquid Luck,Harry Potter and the Half-Blood Prince,"My thoughts exactly!  Always carry a few spare ampoules for just such occasions.  Old Potion Master's habit, you know...","$250,000,000 ",denum
25,The Lost Prophecy,Harry Potter and the Order of the Phoenix,"Of course. Anyway, my mum always said the things we lose have a way of coming back to us in the end. If not always in the way we expect. Think I'll just go have some pudding.","$150,000,000 ",denum
3,The Hungarian Horntail,Harry Potter and the Goblet of Fire,Ronald would like me to tell you that Seamus told him that Dean was told by Parvati that Hagrid was looking for you.,"$150,000,000 ",denum
2,Christmas Gift,Harry Potter and the Philosopher's Stone,There they are.,"$125,000,000 ",denum
1,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Hermione!,"$150,000,000 ",denum
3,Place to Hide,Harry Potter and the Deathly Hallows Part 1,Obliviate.,"$200,000,000 ",denum
1,Seeing the Impossible,Harry Potter and the Prisoner of Azkaban,"It's just what I saw. Good night, professor.","$130,000,000 ",denum
1,Through the Trapdoor,Harry Potter and the Philosopher's Stone,Someone's going to try and steal it.,"$125,000,000 ",denum
4,Veritaserum,Harry Potter and the Goblet of Fire,Are you alright Alastor?,"$150,000,000 ",denum
1,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,"You were right, Hermione. It wasn't my dad I saw earlier. It was me! I saw myself conjuring the Patronus before. I knew I could do it this time because... well, I had already done it. Does that make sense?","$130,000,000 ",denum
8,Horcruxes,Harry Potter and the Half-Blood Prince,"This is all hypothetical, isn't it, Tom?  All academic...","$250,000,000 ",denum
1,Occlumency,Harry Potter and the Order of the Phoenix,"No, I saw it happen! I...I was there...","$150,000,000 ",denum
9,Declare Yourself,Harry Potter and the Deathly Hallows Part 2,"Did you not hear me! Harry Potter is dead! From this day forward, you put your faith in me or suffer the consequences. HARRY POTTER Is","$250,000,000 ",denum
2,I Hope He Finds Me,Harry Potter and the Prisoner of Azkaban,That's not true!,"$130,000,000 ",denum
1,Dudley Demented,Harry Potter and the Order of the Phoenix,"Shut up, Dudley. I'm warning you...","$150,000,000 ",denum
32,The Seven Potters,Harry Potter and the Deathly Hallows Part 1,What a cruel thing to ask.,"$200,000,000 ",denum
1,Aberforth Dumbledore,Harry Potter and the Deathly Hallows Part 2,You're Aberforth.,"$250,000,000 ",denum
24,Horcruxes,Harry Potter and the Half-Blood Prince,"Out of curiosity, sir -- can you only split your soul once?  For instance, isn't seven the most powerfully magical number --","$250,000,000 ",denum
23,Dobby's Reward,Harry Potter and the Chamber of Secrets,Ridiculous!,"$100,000,000 ",denum
2,Professor Umbridge's Class,Harry Potter and the Order of the Phoenix,"Well, Harry, shall we start on Snape's report?","$150,000,000 ",denum
1,An Unexpected Challenge,Harry Potter and the Goblet of Fire,Ok thanks. Cho?,"$150,000,000 ",denum
